TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-11-18-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_54_00\capaec44.pcm,-5,10357,12036,86.050182785,[(154907 311 -38) (404396 42 -43) (434929 640 -7) (548872 13 -44) (572838 742 -27) (666366 15 -46) (678580 121 -39) (749958 10 -45) (781740 257 -5) (905595 327 -11) (935894 8 -48) (1039207 202 -38) (1063785 1 -47) (1143176 135 -22) (1211412 33 -47) (1222709 322 -8) (1331271 101 -34) (1416295 2068 -9) (1553142 1860 -6) (1654202 1 -46) (1703922 1664 -7) (1812658 1484 -8)],5891,8576,68.6916977612,赢用从进了我的换成一种自我与背影,16,52
2018-05-11-18-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_55_00\capaec45.pcm,-6,9811,12036,81.5137919575,[(404184 44 -43) (434790 605 -7) (504188 25 -45) (579598 470 -23) (664915 373 -35) (781016 277 -6) (904651 371 -10) (935003 19 -42) (1038195 199 -37) (1141724 138 -20) (1210628 28 -45) (1221811 316 -7) (1247316 7 -46) (1332100 60 -39) (1415497 2090 -8) (1552544 465 -6) (1584594 53 -24) (1599317 899 -6) (1703543 1681 -6) (1811037 1691 -8)],5955,8576,69.4379664179,行行如行进了我的王成一种可是我走与背影,19,52
2018-05-11-18-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_56_00\capaec46.pcm,-6,11053,12036,91.8328348288,[(30132 73 -40) (92837 99 -42) (141021 0 -49) (153371 193 -45) (278765 138 -36) (405523 33 -42) (435721 540 -8) (504976 16 -43) (549594 8 -45) (575059 736 -26) (665703 61 -41) (678788 303 -37) (750718 4 -47) (768940 28 -47) (781944 267 -6) (905263 385 -10) (1039154 212 -35) (1142901 141 -18) (1210567 590 -8) (1331633 187 -31) (1416536 2091 -7) (1553257 741 -6) (1600259 918 -6) (1654401 40 -36) (1704009 1724 -8) (1811650 1525 -8)],6321,8576,73.7056902985,赢你从西进了我的王强一种自我小与背影,18,52
2018-05-11-18-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_57_00\capaec47.pcm,-6,9988,12036,82.9843801928,[(404733 45 -41) (435378 580 -8) (580209 578 -24) (665433 64 -36) (678832 138 -38) (782155 265 -6) (905932 372 -11) (936073 12 -42) (1039276 196 -35) (1143122 143 -17) (1210721 46 -47) (1223306 415 -8) (1332703 53 -41) (1416871 2005 -9) (1555535 1842 -6) (1703889 1726 -6) (1812615 1508 -9)],5979,8576,69.7178171642,人行从只进了我的换成一种自我与背影,17,52
2018-05-11-18-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_58_00\capaec48.pcm,-5,10048,12036,83.4828846793,[(405015 27 -42) (435512 534 -7) (582845 505 -24) (665114 65 -41) (678814 312 -37) (768406 1 -49) (782116 260 -5) (904939 447 -10) (978220 6 -49) (1039300 206 -36) (1142929 148 -19) (1211213 14 -47) (1223578 512 -8) (1332248 56 -37) (1417273 1854 -9) (1555807 1839 -6) (1656366 29 -46) (1703932 1725 -6) (1811747 1508 -8)],6000,8576,69.9626865672,行行从只进了我的王成一种自我与背影,17,52
2018-05-11-18-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_18_59_00\capaec49.pcm,-6,10398,12036,86.3908275174,[(405396 33 -42) (435539 580 -7) (505270 0 -49) (549328 12 -47) (580473 619 -26) (665605 402 -39) (768896 19 -49) (782616 260 -6) (905364 399 -11) (1039413 223 -38) (1143293 143 -22) (1211647 783 -8) (1332329 118 -35) (1417370 2055 -9) (1554111 580 -6) (1600820 889 -6) (1704021 1716 -6) (1812040 1510 -8) (2111484 57 -39)],6134,8576,71.5251865672,行有有西进了我的商场一种自我与背影,17,52
2018-05-11-19-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_00_00\capaec50.pcm,-6,10102,12036,83.9315387172,[(404419 45 -40) (435206 573 -8) (504544 35 -45) (579675 616 -26) (665088 62 -35) (678468 140 -40) (751571 2 -47) (768327 22 -47) (781737 264 -6) (905135 382 -11) (1038830 221 -35) (1142535 151 -24) (1211233 36 -48) (1222853 519 -9) (1331740 91 -35) (1416273 2061 -9) (1554886 743 -6) (1600249 902 -6) (1703796 1713 -6) (1811445 1524 -8)],6309,8576,73.5657649254,赢有从西进了我的王成一种自我与背影,17,52
2018-05-11-19-01-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_01_00\capaec51.pcm,-6,10448,12036,86.8062479229,[(405546 10 -45) (435450 613 -8) (503696 25 -43) (573667 710 -26) (666629 0 -49) (678936 303 -37) (782164 253 -6) (904979 391 -10) (935232 18 -43) (1039014 208 -36) (1143053 142 -25) (1210942 28 -47) (1223278 524 -8) (1330825 135 -33) (1417182 2039 -9) (1556052 1826 -6) (1703346 1733 -6) (1812372 1490 -8)],6118,8576,71.338619403,行行从西进了我的方城一种自我与背影,17,52
2018-05-11-19-02-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_02_00\capaec52.pcm,-6,11367,12036,94.4416749751,[(405126 31 -43) (435722 622 -8) (504083 23 -47) (581519 595 -26) (632372 2908 -7) (785022 338 -6) (811067 310 -18) (854632 12 -46) (868321 60 -38) (902481 235 -20) (1143620 78 -26) (1224153 253 -9) (1417871 1806 -10) (1558272 466 -11) (1601050 692 -6) (1704864 1328 -7) (1779783 125 -32) (1812191 1485 -8)],7392,8576,86.1940298507,行那就有只进了我的王长勇自我预备,16,52
2018-05-11-19-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_03_00\capaec53.pcm,-6,14505,12036,120.513459621,[(404464 81 -39) (434804 596 -7) (504259 40 -42) (579163 590 -29) (634843 2893 -7) (784552 868 -6) (854898 1 -48) (867791 73 -36) (902706 201 -21) (938980 2673 -27) (1143037 81 -26) (1223687 283 -8) (1416962 1830 -11) (1558088 451 -8) (1600237 853 -6) (1703975 365 -29) (1731288 1127 -7) (1811438 1499 -8)],9210,8576,107.392723881,行有吗那我的王成一种自我渝北,14,52
2018-05-11-19-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_04_00\capaec54.pcm,-6,13519,12036,112.321369226,[(404833 45 -41) (434545 609 -8) (504425 25 -42) (578629 593 -26) (636568 2864 -8) (784294 875 -6) (868069 74 -35) (902968 188 -21) (940581 2638 -13) (1142764 84 -27) (1223525 284 -8) (1416401 35 -39) (1430177 737 -8) (1475620 597 -11) (1553024 414 -10) (1599792 710 -6) (1703929 352 -40) (1739394 886 -7) (1810840 1509 -8)],9524,8576,111.054104478,行有吗只那我的商场一种是我预备役,16,52
2018-05-11-19-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_05_00\capaec55.pcm,-6,13537,12036,112.470920572,[(17329 19 -49) (404821 24 -44) (434403 622 -7) (503678 26 -44) (548662 10 -46) (578518 650 -26) (638113 2807 -7) (783934 350 -6) (810418 318 -18) (868183 50 -38) (902175 200 -19) (942057 2586 -10) (1142189 84 -28) (1223630 275 -8) (1416241 1011 -12) (1475106 591 -11) (1557411 296 -10) (1586760 0 -49) (1599834 879 -6) (1703914 347 -29) (1739188 896 -7) (1810879 1496 -8)],9482,8576,110.564365672,行有么那我的王长勇自我预备役,14,52
2018-05-11-19-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_06_00\capaec56.pcm,-4,13729,12036,114.066134929,[(404294 78 -39) (433819 654 -7) (503945 42 -38) (579083 642 -27) (640320 2779 -6) (784463 862 -4) (854683 3 -46) (867868 66 -38) (906728 126 -22) (935478 2705 -8) (1143424 61 -33) (1224317 262 -8) (1416570 31 -38) (1430360 1532 -11) (1561863 355 -12) (1600047 841 -6) (1704610 338 -29) (1739727 848 -7) (1811081 1504 -8)],9007,8576,105.025652985,行不只那我的王长勇自我与背影,14,52
2018-05-11-19-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_07_00\capaec57.pcm,-5,13919,12036,115.644732469,[(404864 29 -42) (434455 589 -8) (503705 46 -41) (579058 542 -26) (642772 2693 -6) (784241 863 -5) (867687 59 -39) (902200 207 -21) (934771 2741 -7) (1142996 72 -30) (1224228 267 -8) (1416550 25 -38) (1430278 1544 -10) (1557480 411 -12) (1599783 850 -6) (1704360 346 -30) (1730739 1131 -7) (1811189 1504 -8)],9331,8576,108.80363806,行有么要只那我就常常一种是我预备役,17,52
2018-05-11-19-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_08_00\capaec58.pcm,-5,10231,12036,85.0033233632,[(404784 47 -40) (435085 633 -8) (549443 10 -49) (579368 509 -25) (667309 543 -36) (768469 30 -44) (782029 277 -5) (903328 421 -10) (1038694 210 -31) (1142469 133 -20) (1211258 45 -46) (1223136 534 -7) (1333531 41 -45) (1416880 2061 -7) (1553353 564 -6) (1600399 902 -6) (1703957 1728 -6) (1810970 1543 -8)],5925,8576,69.0881529851,行有如进了我的完成一种自我与背影,16,52
2018-05-11-19-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_09_00\capaec59.pcm,-6,9937,12036,82.5606513792,[(405203 25 -43) (435071 624 -8) (549028 12 -45) (579508 664 -26) (666948 396 -40) (768500 24 -45) (781961 261 -6) (905085 368 -11) (935501 18 -39) (1039017 201 -35) (1142890 128 -23) (1211425 33 -47) (1222989 419 -7) (1333137 41 -47) (1416632 2038 -8) (1554398 543 -10) (1600314 917 -6) (1703655 1705 -7) (1811405 1520 -8)],6085,8576,70.9538246269,人行如习进了我的王成一种自我与背影,17,52
2018-05-11-19-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_10_00\capaec60.pcm,-6,13268,12036,110.23595879,[(405252 30 -43) (434972 624 -8) (549125 14 -47) (579351 540 -26) (648563 2615 -6) (784690 352 -6) (811536 310 -19) (854308 16 -49) (867993 74 -35) (902867 199 -20) (936960 2786 -7) (1142938 83 -26) (1224583 271 -8) (1416837 34 -36) (1430531 718 -13) (1475952 592 -11) (1562106 525 -11) (1600138 713 -6) (1704254 359 -31) (1739864 894 -7) (1811276 1519 -8)],9422,8576,109.864738806,行要只那我的王长勇是我预备役,14,52
2018-05-11-19-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_11_00\capaec61.pcm,-6,10846,12036,90.1129943503,[(404537 49 -41) (434688 631 -8) (504341 39 -41) (573809 701 -26) (665480 580 -38) (750205 37 -44) (769260 13 -48) (781883 264 -6) (903136 477 -10) (1038531 224 -34) (1142199 146 -18) (1212145 0 -47) (1222693 443 -8) (1333301 22 -42) (1416651 2071 -8) (1553852 1909 -6) (1703704 1707 -7) (1810734 1533 -8)],6374,8576,74.3236940299,人有如行进了我的花王强一种自我与背影,18,52
2018-05-11-19-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_12_00\capaec62.pcm,-6,9740,12036,80.9238949817,[(404824 33 -41) (435028 623 -7) (549079 4 -47) (580338 567 -25) (678638 168 -39) (782044 256 -6) (904859 392 -10) (935841 4 -48) (1038938 189 -40) (1143284 127 -18) (1211716 15 -48) (1222879 523 -7) (1331962 81 -38) (1416927 2043 -9) (1557423 689 -12) (1600687 899 -6) (1703607 1624 -6) (1812262 1503 -8)],6082,8576,70.9188432836,行行杨习进了我的通常一种自我与背影,17,52
2018-05-11-19-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_13_00\capaec63.pcm,-6,10770,12036,89.481555334,[(405102 59 -42) (433781 657 -8) (503911 78 -40) (578202 641 -20) (665470 571 -33) (751079 0 -49) (780619 303 -6) (902807 405 -10) (1037815 198 -36) (1063903 51 -48) (1141457 135 -19) (1211281 0 -49) (1221418 556 -7) (1332352 70 -39) (1413685 1891 -6) (1514563 20 -39) (1551670 1899 -6) (1652902 2 -47) (1702502 1692 -6) (1810006 1542 -8)],6217,8576,72.4930037313,行行如行进了我的王强一种自我小与背影,18,52
2018-05-11-19-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_14_00\capaec64.pcm,-6,10266,12036,85.2941176471,[(404344 43 -40) (435459 603 -7) (549399 2 -48) (574306 637 -27) (666888 26 -45) (681839 117 -32) (749619 44 -38) (782687 299 -6) (906125 385 -9) (1039443 227 -36) (1064224 3 -48) (1143191 144 -20) (1223480 527 -8) (1331530 140 -35) (1420242 1989 -9) (1556031 1846 -6) (1703862 1738 -6) (1812480 1496 -8) (1910761 0 -49)],6118,8576,71.338619403,行行有西我进了我的王成一种只是我与背影,19,52
2018-05-11-19-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_15_00\capaec65.pcm,-6,10429,12036,86.6483881688,[(404955 44 -39) (436087 591 -8) (504405 60 -38) (583092 573 -27) (666759 24 -45) (680905 273 -39) (783023 263 -6) (905449 401 -11) (935744 27 -31) (1039781 202 -35) (1143759 147 -16) (1212333 23 -46) (1223897 514 -8) (1332355 125 -33) (1417287 2060 -9) (1555891 1862 -6) (1704472 1718 -6) (1812488 1522 -8)],6198,8576,72.2714552239,行用从西进了我的王成勇自我与背影,16,52
2018-05-11-19-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_16_00\capaec66.pcm,-5,12846,12036,106.729810568,[(404626 46 -41) (435330 622 -7) (504081 28 -43) (549211 8 -47) (573622 666 -28) (659546 2388 -6) (784668 346 -5) (811095 313 -18) (854817 3 -46) (867952 65 -37) (902674 197 -19) (936116 2756 -6) (1143080 84 -27) (1224550 231 -8) (1417224 15 -45) (1430833 724 -12) (1476017 594 -11) (1558446 438 -14) (1600573 841 -6) (1704869 355 -29) (1739240 602 -7) (1780038 28 -46) (1812038 1496 -8)],8881,8576,103.556436567,行有么要你只那我的商场一种自我渝北,17,52
2018-05-11-19-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_17_00\capaec67.pcm,-6,10782,12036,89.5812562313,[(404485 35 -44) (434540 546 -8) (548675 0 -49) (579491 627 -26) (666471 382 -41) (781936 264 -6) (903048 430 -9) (935374 17 -42) (1038474 230 -35) (1141952 159 -20) (1209977 789 -7) (1331500 119 -36) (1415021 2084 -9) (1554892 1858 -6) (1654676 42 -46) (1703482 1686 -7) (1811479 1514 -8)],6102,8576,71.1520522388,行行有西进了我的啊王成一种自我与背影,18,52
2018-05-11-19-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_18_00\capaec68.pcm,-6,10256,12036,85.211033566,[(404127 37 -43) (435133 644 -8) (549190 3 -46) (580960 606 -26) (666299 36 -43) (680012 232 -43) (749999 32 -43) (767846 29 -47) (782525 263 -6) (905036 392 -10) (935253 20 -37) (1039083 232 -33) (1143212 137 -20) (1211087 28 -47) (1223383 514 -8) (1332274 123 -38) (1416993 2036 -9) (1555270 736 -9) (1600689 899 -6) (1654843 40 -37) (1703591 1714 -6) (1812135 1503 -8)],6258,8576,72.9710820896,行杨西晕的我的通常一种与背影,14,52
2018-05-11-19-19-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_19_00\capaec69.pcm,-6,10413,12036,86.5154536391,[(403916 39 -42) (434950 618 -7) (548859 1 -48) (573720 700 -28) (666397 405 -36) (749509 15 -46) (782022 251 -6) (904745 363 -11) (935211 15 -40) (1038651 197 -37) (1142485 138 -19) (1211329 15 -47) (1222790 517 -7) (1331508 82 -38) (1420318 1975 -9) (1553948 1845 -6) (1703160 1730 -6) (1811389 1507 -8)],6163,8576,71.8633395522,行用从西进了我的王成一种自我与背影,17,52
2018-05-11-19-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_20_00\capaec70.pcm,-6,10122,12036,84.0977068794,[(405407 28 -42) (436490 538 -8) (504810 41 -43) (549780 2 -46) (583695 539 -28) (630708 5 -48) (667163 552 -25) (750550 27 -44) (767855 31 -45) (783890 243 -6) (905982 431 -9) (1042886 241 -37) (1143743 172 -22) (1211085 58 -42) (1225059 499 -11) (1332055 136 -34) (1421941 1974 -8) (1558749 507 -7) (1602088 907 -6) (1704431 1722 -6) (1813745 1469 -8)],6297,8576,73.4258395522,行有杨洗我进了我的啊王长勇只是我渝北,18,52
2018-05-11-19-21-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_21_00\capaec71.pcm,-5,13496,12036,112.130275839,[(404455 80 -41) (435306 584 -8) (504129 27 -41) (580169 578 -28) (665359 2269 -6) (784747 855 -5) (854816 3 -46) (867911 66 -35) (902063 236 -20) (935937 2758 -7) (1143330 80 -27) (1224798 228 -9) (1417242 1819 -10) (1557666 476 -14) (1600370 841 -6) (1703949 370 -25) (1739826 612 -7) (1779670 120 -38) (1811691 1494 -8)],8433,8576,98.3325559701,行有吗人呢只那我的王长勇自我渝北,16,52
2018-05-11-19-22-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_22_00\capaec72.pcm,-5,13697,12036,113.800265869,[(404115 85 -41) (434709 586 -7) (504379 9 -46) (572696 727 -28) (664973 2278 -6) (784095 867 -5) (854470 4 -46) (867814 60 -39) (902353 211 -20) (936015 2756 -7) (1142906 82 -23) (1224489 225 -9) (1416876 1822 -11) (1557825 459 -10) (1600180 839 -6) (1704130 357 -26) (1733051 741 -7) (1779772 113 -43) (1812222 1476 -8)],8423,8576,98.2159514925,行有一家只那我的方城一种自我渝北,16,52
2018-05-11-19-23-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_23_00\capaec73.pcm,-6,11032,12036,91.6583582586,[(404429 60 -39) (435092 547 -8) (504880 15 -47) (579327 623 -26) (638688 2 -45) (666215 566 -38) (776044 412 -6) (905064 397 -10) (935660 25 -32) (1039377 206 -35) (1143510 148 -19) (1210800 32 -44) (1223844 515 -8) (1331558 122 -36) (1416423 2075 -9) (1554698 2097 -6) (1703846 1658 -6) (1812152 1516 -8) (2118051 16 -46)],6211,8576,72.4230410448,西安用从西进了我的王成一种你是我与背影,19,52
2018-05-11-19-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_24_00\capaec74.pcm,-5,12898,12036,107.16184779,[(265186 62 -49) (300931 2 -47) (328403 0 -48) (403582 86 -38) (435206 652 -8) (505162 11 -47) (574180 669 -28) (638487 11 -45) (666274 3338 -5) (868465 66 -37) (907739 128 -20) (936176 199 -7) (957072 2339 -7) (1144002 73 -31) (1225311 220 -9) (1417949 4 -48) (1428014 1612 -10) (1559151 279 -9) (1600982 698 -6) (1704653 373 -28) (1740655 589 -7) (1812518 1487 -8)],8172,8576,95.2891791045,行如何表一的只那我就王成一种是我渝北,18,52
2018-05-11-19-25-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_25_00\capaec75.pcm,-6,10922,12036,90.7444333666,[(403526 89 -38) (435237 618 -8) (505523 3 -46) (579522 516 -25) (667390 416 -38) (749892 26 -46) (782425 269 -6) (904466 674 -10) (987454 21 -48) (1039249 238 -33) (1143610 132 -25) (1211258 37 -46) (1223682 516 -8) (1333450 199 -38) (1417686 2053 -7) (1554995 1868 -6) (1703794 1729 -6) (1812181 1518 -8)],6206,8576,72.364738806,人用从徐进了我的王成一种自我植被也,17,52
2018-05-11-19-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_26_00\capaec76.pcm,-6,11067,12036,91.9491525424,[(403744 89 -35) (435392 620 -8) (504223 36 -42) (572471 720 -25) (638540 0 -49) (664288 575 -34) (782853 260 -6) (905540 392 -10) (1039134 225 -33) (1143446 169 -19) (1210123 802 -8) (1331693 114 -43) (1417985 2037 -9) (1555912 1838 -6) (1704193 1694 -7) (1812621 1496 -8) (1986297 0 -49)],6374,8576,74.3236940299,赢行如西见了我的王长勇自我植被,15,52
2018-05-11-19-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_27_00\capaec77.pcm,-6,10362,12036,86.0917248255,[(191817 6 -46) (403691 74 -38) (434859 618 -8) (503849 39 -42) (573666 670 -25) (666196 33 -38) (678212 180 -34) (749361 27 -44) (782498 250 -6) (904979 353 -9) (935429 15 -39) (1039042 210 -34) (1142785 160 -18) (1211014 47 -45) (1223226 517 -8) (1331947 61 -47) (1417219 2044 -8) (1554587 1847 -6) (1704144 1703 -6) (1811648 1508 -8)],6301,8576,73.4724813433,人有从西进了我的话通常一种自我与背影,18,52
2018-05-11-19-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_28_00\capaec78.pcm,-6,10496,12036,87.2050515121,[(403760 65 -39) (434573 548 -8) (504352 9 -47) (572612 690 -26) (637676 21 -38) (666423 28 -40) (678007 162 -44) (749638 17 -43) (768019 554 -6) (904715 381 -11) (1038603 228 -35) (1075937 8 -49) (1142714 127 -20) (1210261 783 -8) (1330265 151 -33) (1415078 2083 -9) (1556714 536 -7) (1600222 898 -6) (1703277 1661 -6) (1811393 1539 -8) (1995425 7 -49)],6158,8576,71.8050373134,行有从西进了我的方城一种只是我与背影,18,52
2018-05-11-19-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_29_00\capaec79.pcm,-6,10885,12036,90.4370222665,[(404672 38 -42) (435630 628 -8) (504668 14 -46) (572938 788 -29) (666102 564 -33) (749712 25 -45) (768271 31 -46) (783087 247 -6) (906450 386 -9) (1039604 207 -34) (1143814 148 -19) (1210842 53 -45) (1224197 509 -9) (1331282 161 -36) (1417716 2042 -9) (1557058 1820 -6) (1704262 1714 -6) (1813230 1510 -8)],6319,8576,73.682369403,行有西我进了我的王成一种你是我与背影,18,52
2018-05-11-19-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_30_00\capaec80.pcm,-6,10453,12036,86.8477899634,[(49650 17 -48) (404500 191 -41) (435579 608 -8) (582695 500 -26) (666887 24 -43) (678414 314 -29) (749557 25 -44) (783010 253 -6) (906676 380 -9) (1039450 225 -37) (1143541 167 -18) (1211237 41 -45) (1223968 513 -8) (1331701 96 -39) (1417576 2038 -8) (1556986 1810 -6) (1656542 26 -47) (1703548 1740 -6) (1812255 1485 -8)],6138,8576,71.5718283582,行从只进了我的王成勇只是我渝北,15,52
2018-05-11-19-31-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_31_00\capaec81.pcm,-6,9965,12036,82.7932868062,[(404569 45 -41) (435279 640 -8) (505123 11 -43) (579679 606 -26) (666142 52 -35) (678548 120 -39) (750608 11 -46) (782232 253 -6) (906236 370 -12) (935756 20 -36) (1039334 195 -37) (1143047 124 -21) (1210793 590 -8) (1332396 124 -38) (1416963 2075 -7) (1553603 574 -6) (1600253 913 -6) (1703661 1719 -7) (1811680 1523 -8)],6088,8576,70.9888059701,行用如西进了我的换成一种自我与背影,17,52
2018-05-11-19-32-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_11_19_32_00\capaec82.pcm,-6,9860,12036,81.9209039548,[(403908 43 -41) (434923 620 -7) (504379 3 -47) (580485 588 -25) (666262 32 -43) (677865 310 -39) (781644 258 -6) (904000 416 -11) (934997 28 -32) (1038636 226 -37) (1142660 135 -23) (1210733 38 -48) (1222886 307 -8) (1331893 111 -38) (1416665 2049 -9) (1555272 543 -6) (1599930 901 -6) (1703046 1719 -7) (1811351 1533 -8)],6192,8576,72.2014925373,行有从西印的我的啊王成一种自我与背影,18,52
