TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-23-18-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_54_00\capaec54.pcm,-36,317,12036,2.633765371,[(237907 0 -49) (465418 21 -47) (724641 60 -37) (807577 130 -36) (876347 25 -46) (1306405 18 -45) (1391866 38 -45) (2044013 25 -36)],33390,8576,389.3423507,Recognition Failed! ,0,52
2018-05-23-18-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_55_00\capaec55.pcm,-36,297,12036,2.467597208,[(466404 2 -48) (725710 40 -39) (748913 10 -47) (808930 128 -36) (876842 18 -46) (1036543 1 -48) (1123298 0 -49) (1320390 0 -49) (1379282 0 -49) (1392132 50 -45) (1793069 6 -48) (1808870 18 -48) (1887873 0 -49) (2044349 24 -40)],33409,8576,389.5638993,Recognition Failed! ,0,52
2018-05-23-18-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_56_00\capaec56.pcm,-28,639,12036,5.309072782,[(113542 0 -49) (166227 0 -49) (194584 100 -45) (233777 31 -48) (566793 2 -47) (725223 45 -47) (809160 112 -37) (1036829 18 -46) (1379604 0 -49) (1391889 245 -28) (1665502 35 -46) (1918696 18 -49) (2044493 33 -36)],24302,8576,283.3722015,Recognition Failed! ,0,52
2018-05-23-18-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_57_00\capaec57.pcm,-32,257,12036,2.135260884,[(724694 67 -32) (809350 130 -37) (945103 0 -49) (1392599 60 -45)],29032,8576,338.5261194,Recognition Failed! ,0,52
2018-05-23-18-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_58_00\capaec58.pcm,-39,326,12036,2.708541044,[(467289 2 -49) (500627 31 -47) (608709 21 -48) (726427 39 -40) (809385 112 -40) (1037155 23 -47) (1271669 19 -47) (1308007 0 -48) (1320896 5 -47) (1391365 50 -45) (2045234 24 -39)],35864,8576,418.1902985,Recognition Failed! ,0,52
2018-05-23-18-59-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_18_59_00\capaec59.pcm,-37,298,12036,2.475905616,[(304248 0 -49) (467378 6 -49) (726024 56 -37) (809737 130 -37) (878006 16 -46) (1037514 25 -45) (1273184 0 -49) (1380387 3 -47) (1393161 30 -46) (2045632 23 -43) (2088816 9 -48)],36015,8576,419.9510261,Recognition Failed! ,0,52
2018-05-23-19-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_00_00\capaec60.pcm,-36,349,12036,2.89963443,[(466444 31 -46) (500345 49 -48) (664862 0 -49) (727634 25 -41) (810054 110 -37) (986857 0 -49) (1321480 7 -47) (1380348 14 -42) (1391989 78 -42) (2045508 35 -36) (2106352 0 -48)],33438,8576,389.9020522,Recognition Failed! ,0,52
2018-05-23-19-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_01_00\capaec61.pcm,-38,274,12036,2.276503822,[(467099 17 -44) (501466 0 -48) (566034 4 -48) (662158 52 -45) (727516 23 -43) (750518 14 -48) (809606 123 -38) (1272597 9 -47) (1308449 2 -47) (1394017 23 -48) (2046552 7 -47)],35973,8576,419.4612873,Recognition Failed! ,0,52
2018-05-23-19-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_02_00\capaec62.pcm,-37,300,12036,2.492522433,[(467072 30 -45) (501545 26 -46) (566356 4 -48) (727801 38 -37) (810474 98 -38) (878509 25 -46) (1037886 23 -46) (1273153 6 -47) (1308775 9 -47) (1393573 41 -43)],35960,8576,419.3097015,Recognition Failed! ,0,52
2018-05-23-19-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_03_00\capaec63.pcm,-33,302,12036,2.509139249,[(467184 27 -45) (583084 5 -48) (608812 34 -48) (726389 65 -33) (810665 98 -33) (878862 2 -48) (1273236 2 -48) (1308860 6 -48) (1321429 14 -46) (1393761 37 -46) (2046368 12 -49)],31352,8576,365.5783582,Recognition Failed! ,0,52
2018-05-23-19-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_04_00\capaec64.pcm,-35,163,12036,1.354270522,[(341415 0 -49) (663351 2 -48) (726298 57 -35) (810489 25 -43) (878749 0 -49) (1272500 20 -48) (1393140 59 -45)],32032,8576,373.5074627,Recognition Failed! ,0,52
2018-05-23-19-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_05_00\capaec65.pcm,-39,236,12036,1.960784314,[(462827 0 -49) (722420 34 -39) (747446 1 -46) (805846 12 -45) (940072 0 -48) (1267607 7 -47) (1316607 6 -47) (1326739 20 -43) (1341120 10 -42) (1374733 21 -43) (1386825 125 -43) (1690257 0 -49)],35968,8576,419.4029851,Recognition Failed! ,0,52
2018-05-23-19-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_06_00\capaec66.pcm,-35,369,12036,3.065802592,[(233531 3 -48) (450290 0 -49) (463099 0 -49) (496720 26 -47) (513611 0 -48) (561355 4 -46) (673452 61 -36) (720778 75 -35) (758435 40 -46) (806380 55 -46) (1267077 0 -49) (1316976 0 -49) (1387428 65 -43) (1757305 0 -48) (1789587 0 -48) (1805354 6 -47) (1993473 10 -43) (2041177 24 -38)],33470,8576,390.2751866,Recognition Failed! ,0,52
2018-05-23-19-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_07_00\capaec67.pcm,-34,580,12036,4.818876703,[(463111 2 -48) (674431 29 -41) (722431 37 -38) (756992 80 -45) (804998 92 -42) (1033210 16 -49) (1219230 0 -49) (1267506 19 -47) (1327736 10 -47) (1340208 51 -44) (1375365 18 -42) (1387311 69 -44) (1993071 30 -34) (2040617 37 -34) (2095229 90 -41)],31093,8576,362.5583022,Recognition Failed! ,0,52
2018-05-23-19-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_08_00\capaec68.pcm,-35,518,12036,4.3037554,[(68660 0 -49) (658001 8 -48) (673440 52 -35) (721311 56 -36) (757440 22 -44) (804871 38 -43) (825616 21 -46) (873453 23 -46) (1033526 205 -48) (1220174 0 -49) (1268061 6 -48) (1303395 12 -48) (1341133 10 -48) (1388464 54 -45) (1805205 0 -49) (1884367 0 -49) (1993440 0 -48) (2041121 11 -45)],33348,8576,388.8526119,Recognition Failed! ,0,52
2018-05-23-19-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_09_00\capaec69.pcm,-36,659,12036,5.475240944,[(448810 10 -48) (497252 5 -46) (629504 21 -48) (673026 39 -37) (721026 46 -36) (807770 16 -47) (969180 0 -49) (985027 210 -47) (1032620 204 -48) (1220182 0 -49) (1268259 0 -48) (1303122 7 -46) (1315913 19 -47) (1340160 2 -47) (1388110 40 -47) (1788883 5 -49) (1993440 10 -48) (2040756 25 -42)],33451,8576,390.0536381,Recognition Failed! ,0,52
2018-05-23-19-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_10_00\capaec70.pcm,-33,237,12036,1.969092722,[(673440 40 -39) (721241 54 -33) (758401 0 -49) (805702 39 -46) (1255208 11 -43) (1303383 8 -44) (1390267 25 -46) (1992960 30 -40) (2040939 30 -38)],31026,8576,361.7770522,Recognition Failed! ,0,52
2018-05-23-19-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_11_00\capaec71.pcm,-39,177,12036,1.470588235,[(674952 20 -45) (723008 22 -45) (759881 41 -39) (808072 37 -39) (825683 0 -47) (873851 0 -49) (1267775 9 -48) (1375648 1 -48) (1389646 15 -43) (1757308 0 -48) (1805191 6 -46) (1884383 0 -49) (1993450 10 -48) (2015107 0 -48) (2041235 16 -45) (2063108 0 -49)],35867,8576,418.2252799,Recognition Failed! ,0,52
2018-05-23-19-12-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_12_00\capaec72.pcm,-40,543,12036,4.511465603,[(673975 30 -44) (721140 54 -40) (734736 5 -48) (756514 101 -42) (804402 110 -41) (873214 0 -49) (1219794 0 -49) (1267851 9 -49) (1327242 12 -44) (1339234 62 -45) (1374873 20 -43) (1386888 69 -43) (1741479 11 -49) (1757342 0 -48) (1789160 13 -46) (1804118 18 -49) (1993474 0 -43) (2040591 29 -41)],35962,8576,419.3330224,Recognition Failed! ,0,52
2018-05-23-19-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_13_00\capaec73.pcm,-37,506,12036,4.204054503,[(461688 30 -48) (673440 60 -37) (721198 70 -38) (759360 0 -48) (805075 87 -43) (873681 0 -48) (979719 109 -44) (1032657 27 -44) (1255708 0 -49) (1265855 0 -49) (1303718 0 -49) (1340658 9 -47) (1375756 0 -48) (1386973 70 -45) (1618128 0 -49) (1757799 0 -49) (1805474 13 -48) (1993456 11 -44) (2041116 20 -43)],35972,8576,419.4496269,Recognition Failed! ,0,52
2018-05-23-19-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_14_00\capaec74.pcm,-38,500,12036,4.154204055,[(496955 0 -49) (576673 11 -46) (673931 29 -41) (721833 31 -39) (754154 139 -39) (802213 149 -38) (984978 0 -49) (1032136 16 -47) (1267475 0 -49) (1315557 12 -48) (1326720 11 -47) (1339288 21 -46) (1374525 13 -44) (1387622 30 -45) (1756334 0 -47) (1804353 27 -45) (2040820 11 -47)],35833,8576,417.8288246,Recognition Failed! ,0,52
2018-05-23-19-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_15_00\capaec75.pcm,-36,583,12036,4.843801928,[(461125 29 -45) (495947 26 -46) (513601 0 -49) (560849 18 -49) (674400 10 -43) (721584 39 -40) (755041 120 -38) (802456 144 -38) (825135 0 -46) (872806 9 -44) (940282 0 -49) (1032331 20 -47) (1267150 21 -46) (1316424 2 -47) (1340674 10 -46) (1387949 82 -43) (1992480 23 -37) (2040331 30 -36)],33359,8576,388.9808769,Recognition Failed! ,0,52
2018-05-23-19-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_16_00\capaec76.pcm,-35,534,12036,4.43668993,[(413862 0 -49) (461706 3 -49) (496779 0 -49) (528960 2 -45) (576711 10 -47) (629903 0 -47) (658994 4 -48) (673452 32 -40) (720616 55 -36) (755041 42 -41) (802732 65 -40) (824640 22 -47) (872552 25 -47) (1032297 16 -47) (1339680 0 -47) (1387625 220 -44) (1992493 11 -35) (2040105 27 -35)],34098,8576,397.5979478,Recognition Failed! ,0,52
2018-05-23-19-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_17_00\capaec77.pcm,-35,1628,12036,13.5260884,[(267711 9 -48) (410899 70 -39) (447879 9 -49) (458715 81 -39) (495258 23 -47) (511525 74 -47) (528484 312 -43) (555392 164 -43) (576467 120 -44) (603288 162 -45) (628993 44 -46) (657081 48 -45) (673936 21 -37) (686420 0 -49) (721602 35 -37) (734328 4 -47) (756480 91 -45) (803489 128 -42) (824710 0 -49) (846605 0 -49) (867893 104 -46) (915959 24 -43) (1017250 0 -49) (1243175 0 -49) (1267226 21 -40) (1315100 30 -38) (1341649 0 -49) (1641722 0 -48) (1689562 1 -48) (1721276 3 -48) (1763388 0 -49) (1804600 2 -49) (1915090 0 -49) (1992495 19 -39) (2040066 29 -35)],35329,8576,411.951959,Recognition Failed! ,0,52
2018-05-23-19-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_18_00\capaec78.pcm,-33,1923,12036,15.97706879,[(73089 0 -49) (334367 2 -46) (410939 71 -41) (447438 327 -39) (494153 90 -47) (512736 59 -39) (529514 11 -45) (560576 61 -37) (576980 24 -45) (604299 0 -49) (629705 36 -45) (646564 0 -48) (657034 351 -43) (694182 173 -44) (721102 57 -33) (744857 58 -44) (759840 30 -46) (805507 88 -40) (825132 0 -47) (868805 92 -47) (916550 21 -46) (1221620 70 -47) (1267681 111 -43) (1315734 24 -40) (1326720 0 -45) (1374225 18 -44) (1388327 137 -46) (1442805 9 -48) (1539264 0 -49) (1757285 0 -49) (1805092 3 -47) (1917746 0 -49) (1945528 0 -49) (1993834 0 -48)],33613,8576,391.9426306,Recognition Failed! ,0,52
2018-05-23-19-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_19_00\capaec79.pcm,-36,1972,12036,16.38418079,[(65772 0 -49) (203041 10 -49) (251023 29 -47) (265820 10 -49) (411840 51 -43) (447423 39 -44) (459515 73 -39) (495025 54 -45) (513605 30 -44) (553986 187 -42) (577791 84 -44) (602367 201 -40) (629123 20 -42) (656391 68 -39) (674400 21 -38) (722259 32 -39) (756986 121 -39) (778153 40 -46) (792077 28 -48) (805098 125 -38) (822724 483 -44) (868326 52 -48) (916471 0 -49) (1218371 27 -49) (1266211 40 -42) (1315104 34 -36) (1387489 54 -42) (1721338 5 -48) (1756816 0 -47) (1804652 7 -47) (1992506 20 -46) (2040547 27 -38)],34631,8576,403.8129664,Recognition Failed! ,0,52
2018-05-23-19-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_20_00\capaec80.pcm,-32,715,12036,5.940511798,[(251232 0 -49) (413285 9 -47) (459953 64 -42) (529929 0 -45) (577558 13 -45) (609600 20 -43) (657168 48 -42) (673440 50 -40) (720656 69 -35) (734612 7 -47) (756491 121 -38) (804439 123 -37) (828717 0 -49) (838905 0 -49) (872770 7 -47) (916919 0 -49) (1266958 46 -38) (1315665 32 -36) (1342579 1 -47) (1389945 6 -47) (1610880 31 -46) (1658562 36 -45) (2040570 32 -32)],29351,8576,342.2458022,Recognition Failed! ,0,52
2018-05-23-19-21-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_21_00\capaec81.pcm,-34,724,12036,6.015287471,[(413383 0 -48) (448426 18 -47) (461223 6 -47) (496063 33 -47) (604350 140 -44) (657286 35 -43) (673031 51 -35) (686434 1 -48) (720945 58 -36) (734362 1 -47) (755554 113 -42) (803328 128 -40) (1267720 20 -39) (1315341 31 -39) (1342529 0 -49) (1389813 37 -47) (1992994 11 -35) (2039727 41 -34)],31193,8576,363.724347,Recognition Failed! ,0,52
2018-05-23-19-22-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_22_00\capaec82.pcm,-34,503,12036,4.179129279,[(414244 0 -48) (449761 0 -49) (461942 8 -45) (496735 30 -48) (556333 0 -48) (604100 16 -46) (674435 29 -35) (721602 54 -34) (756988 110 -41) (804441 117 -39) (1220224 0 -49) (1268315 19 -47) (1316869 9 -48) (1341603 21 -48) (1375599 9 -48) (1388420 44 -45) (1659226 0 -49) (1805368 6 -45) (1993441 10 -48) (2041193 21 -39)],31251,8576,364.400653,Recognition Failed! ,0,52
2018-05-23-19-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_23_00\capaec83.pcm,-32,561,12036,4.661016949,[(461082 15 -48) (495640 31 -46) (556320 0 -47) (603069 32 -45) (672961 50 -39) (720729 60 -32) (755041 100 -41) (803104 107 -38) (873017 0 -49) (1218778 0 -49) (1266506 38 -47) (1316134 12 -48) (1326755 0 -49) (1374368 5 -47) (1388793 23 -46) (1617167 20 -43) (1665536 18 -43) (1805215 0 -49) (1992480 22 -35) (2040376 28 -34)],29007,8576,338.2346082,Recognition Failed! ,0,52
2018-05-23-19-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_24_00\capaec84.pcm,-38,827,12036,6.871053506,[(195391 0 -48) (243466 16 -47) (449336 0 -47) (497152 21 -45) (513641 9 -48) (556867 108 -49) (604564 12 -48) (673923 42 -39) (721823 47 -38) (757542 89 -42) (805338 100 -43) (825626 2 -48) (873777 11 -48) (1034215 0 -49) (1268454 212 -47) (1316474 19 -47) (1340160 0 -46) (1387273 70 -44) (1757783 0 -49) (1805661 1 -49) (1884438 5 -48) (1992960 31 -40) (2040943 32 -38) (2126861 0 -49)],36061,8576,420.4874067,Recognition Failed! ,0,52
2018-05-23-19-25-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_25_00\capaec85.pcm,-36,828,12036,6.879361914,[(496402 25 -48) (555851 20 -46) (603219 164 -45) (657544 40 -46) (672973 60 -38) (686418 0 -48) (720894 60 -38) (734383 0 -48) (755533 110 -40) (803603 117 -39) (984970 11 -48) (1017400 0 -49) (1032625 16 -46) (1219766 0 -48) (1233655 49 -41) (1266977 26 -48) (1281244 57 -39) (1316281 10 -47) (1389856 22 -46) (1914329 2 -48) (1992960 10 -36) (2040374 29 -36) (2096567 0 -49)],33566,8576,391.3945896,Recognition Failed! ,0,52
2018-05-23-19-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_26_00\capaec86.pcm,-35,408,12036,3.389830508,[(39503 6 -47) (463426 0 -48) (497912 5 -49) (611604 0 -49) (659444 0 -49) (675846 0 -47) (721619 51 -35) (735041 11 -47) (804942 71 -41) (985920 0 -48) (1033519 14 -47) (1268168 30 -37) (1316052 34 -36) (1340161 60 -44) (1387310 79 -43) (1805587 7 -49) (1867294 0 -49) (1915301 0 -49) (1993515 19 -45) (2041559 21 -42)],33675,8576,392.6655784,Recognition Failed! ,0,52
2018-05-23-19-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_27_00\capaec87.pcm,-39,461,12036,3.830176138,[(447921 19 -46) (462180 0 -49) (495784 25 -45) (512640 1 -47) (560472 10 -47) (603727 0 -49) (673494 30 -40) (720666 46 -39) (756052 101 -43) (803516 117 -40) (825151 0 -48) (872903 2 -49) (1217413 0 -49) (1265700 37 -48) (1386154 68 -45) (1804490 5 -47) (2040318 0 -49)],35859,8576,418.1319963,Recognition Failed! ,0,52
2018-05-23-19-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_28_00\capaec88.pcm,-38,355,12036,2.949484879,[(448320 0 -48) (496207 14 -45) (559869 50 -46) (609612 19 -49) (657420 25 -48) (673441 20 -42) (721436 29 -38) (734142 2 -49) (756000 30 -41) (803006 102 -40) (984991 0 -47) (1032203 15 -47) (1219217 0 -47) (1266095 26 -47) (1315860 0 -49) (1342122 0 -47) (1389439 2 -47) (1804588 1 -48) (1865777 0 -49) (1883380 0 -49) (1913727 10 -48) (2040539 10 -45)],35991,8576,419.6711754,Recognition Failed! ,0,52
2018-05-23-19-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_29_00\capaec89.pcm,-38,469,12036,3.896643403,[(672566 40 -48) (720275 49 -44) (756480 93 -39) (803439 119 -38) (1032641 4 -49) (1266465 19 -47) (1387489 42 -45) (1804531 0 -49) (1914135 0 -49) (1993017 0 -49) (2040888 5 -47) (2114504 98 -46)],35941,8576,419.088153,Recognition Failed! ,0,52
2018-05-23-19-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_30_00\capaec90.pcm,-32,1971,12036,16.37587238,[(148320 0 -49) (195902 8 -48) (290434 439 -37) (338169 641 -32) (386147 0 -49) (414737 0 -49) (447394 39 -48) (461623 22 -46) (495896 36 -45) (514560 10 -45) (528966 10 -48) (562030 16 -43) (576893 19 -45) (603318 182 -45) (657553 98 -44) (673958 29 -40) (722335 20 -38) (734838 0 -49) (755521 111 -41) (803518 119 -40) (1326748 12 -47) (1338720 70 -42) (1374633 21 -43) (1386718 69 -42) (1805066 0 -49)],29658,8576,345.8255597,Recognition Failed! ,0,52
2018-05-23-19-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_31_00\capaec91.pcm,-35,1210,12036,10.05317381,[(3910 10 -47) (51961 15 -45) (497283 0 -49) (658260 31 -49) (675360 0 -43) (722505 32 -38) (756480 90 -39) (803432 135 -38) (975768 191 -48) (1032950 4 -48) (1119048 1 -47) (1168320 71 -36) (1215917 95 -35) (1266881 25 -48) (1303603 3 -49) (1327688 1 -46) (1342086 1 -48) (1375513 7 -44) (1388278 39 -45) (1805239 0 -48) (1866723 0 -49) (1884223 0 -48) (1914718 0 -49) (1993003 19 -44) (2041103 267 -40) (2093756 173 -38)],33487,8576,390.4734142,Recognition Failed! ,0,52
2018-05-23-19-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_32_00\capaec92.pcm,-24,2749,12036,22.83981389,[(437817 20 -47) (458957 108 -36) (485862 20 -46) (496745 339 -34) (582810 229 -41) (610080 111 -44) (630871 245 -41) (657750 377 -31) (686917 1 -47) (697967 0 -49) (720442 70 -28) (734825 8 -45) (745570 16 -48) (758985 0 -49) (770554 19 -45) (792626 3 -47) (806277 29 -49) (873759 5 -48) (923627 0 -45) (971656 3 -47) (984962 12 -46) (995606 0 -46) (1007522 72 -24) (1032756 230 -46) (1055015 88 -25) (1180800 70 -27) (1226224 250 -24) (1255201 0 -49) (1267942 0 -49) (1303203 19 -45) (1316008 23 -46) (1340160 100 -42) (1364880 5 -49) (1387812 208 -42) (1992480 21 -37) (2040373 31 -38) (2072677 0 -49) (2120762 17 -47)],17163,8576,200.1282649,Recognition Failed! ,0,52
2018-05-23-19-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_33_00\capaec93.pcm,-35,445,12036,3.697241609,[(114628 0 -48) (673920 21 -40) (720576 57 -35) (756480 70 -44) (804421 83 -43) (825141 0 -49) (872713 18 -46) (1219271 0 -48) (1267316 0 -48) (1339693 51 -41) (1387353 61 -43) (1788520 5 -47) (1883378 25 -46) (1913187 6 -47) (1992483 20 -41) (2040102 28 -38)],33442,8576,389.948694,Recognition Failed! ,0,52
2018-05-23-19-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_34_00\capaec94.pcm,-32,492,12036,4.08773679,[(413372 0 -49) (460947 0 -48) (506569 0 -49) (555385 0 -49) (576808 0 -48) (610131 0 -49) (671636 50 -35) (719476 70 -32) (755040 30 -43) (802575 112 -39) (872269 12 -46) (984001 10 -45) (1031898 16 -46) (1302350 6 -48) (1338240 61 -42) (1386001 76 -43) (1804719 0 -48) (1865761 0 -49) (1913531 4 -49) (1991560 21 -40) (2039744 24 -37)],28959,8576,337.6749067,Recognition Failed! ,0,52
2018-05-23-19-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_35_00\capaec95.pcm,-35,445,12036,3.697241609,[(414295 0 -48) (461972 0 -49) (577776 2 -48) (659304 1 -49) (675364 1 -40) (686881 1 -48) (722596 24 -39) (734633 11 -47) (756960 91 -40) (804184 121 -40) (985441 2 -47) (1032956 17 -47) (1218832 29 -49) (1268083 48 -49) (1386789 45 -44) (1789158 3 -49) (1992967 20 -36) (2040588 29 -35)],33525,8576,390.9165112,Recognition Failed! ,0,52
2018-05-23-19-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_36_00\capaec96.pcm,-35,656,12036,5.45031572,[(461946 0 -48) (514083 20 -41) (555841 149 -42) (603729 3 -48) (629328 24 -47) (672960 40 -35) (720856 51 -35) (756486 80 -44) (803390 105 -41) (872947 14 -47) (984993 10 -47) (1032600 17 -45) (1219733 0 -47) (1267383 14 -49) (1339698 21 -46) (1386605 81 -42) (1756859 10 -47) (1804932 6 -47) (2041132 11 -44)],33368,8576,389.0858209,Recognition Failed! ,0,52
2018-05-23-19-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_37_00\capaec97.pcm,-35,636,12036,5.284147557,[(497502 9 -47) (514080 20 -47) (562018 26 -43) (582257 0 -49) (673441 50 -39) (721345 51 -37) (755528 112 -39) (803806 112 -39) (825641 0 -49) (873578 0 -49) (1033386 1 -49) (1195704 0 -49) (1243703 0 -49) (1316568 2 -49) (1327690 0 -48) (1339218 59 -45) (1375070 12 -45) (1387125 86 -43) (1992960 21 -36) (2015541 20 -46) (2040407 35 -35) (2063464 20 -45)],33448,8576,390.0186567,Recognition Failed! ,0,52
2018-05-23-19-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_38_00\capaec98.pcm,-33,328,12036,2.72515786,[(61920 0 -46) (109739 26 -45) (461507 0 -48) (629405 0 -49) (672960 41 -33) (720203 69 -34) (756070 30 -42) (803855 35 -40) (825126 1 -43) (872804 14 -43) (1219725 1 -46) (1267514 16 -47) (1316286 10 -49) (1339723 21 -48) (1388048 52 -45) (1804850 0 -49) (1914085 10 -46) (1993441 0 -49) (2041195 2 -47)],31211,8576,363.9342351,Recognition Failed! ,0,52
2018-05-23-19-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_39_00\capaec99.pcm,-38,408,12036,3.389830508,[(497092 4 -47) (603673 20 -47) (674400 20 -40) (722232 25 -38) (756483 90 -43) (803985 110 -41) (825145 19 -47) (873060 18 -46) (984974 0 -49) (1032428 20 -45) (1267316 9 -47) (1344541 9 -49) (1375314 0 -49) (1389765 60 -47) (1883917 0 -49) (1914456 4 -49)],35925,8576,418.9015858,Recognition Failed! ,0,52
2018-05-23-19-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_23_19_40_00\capaec100.pcm,-39,447,12036,3.713858425,[(450255 1 -47) (498649 1 -48) (610561 32 -45) (658230 40 -43) (673993 40 -47) (687361 10 -48) (722040 44 -48) (735358 9 -45) (757937 101 -42) (806054 96 -41) (826130 0 -48) (873969 7 -49) (1034292 0 -49) (1390670 3 -46) (1915196 12 -48) (1993440 21 -40) (2041316 30 -39)],35858,8576,418.1203358,Recognition Failed! ,0,52
