TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-12-17-45-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_45_00\capaec45.pcm,-4,11789,12036,97.9478231971,[(435667 534 -6) (577967 486 -7) (668010 522 -9) (781866 327 -6) (902766 377 -12) (982749 1 -49) (1039497 219 -9) (1142465 160 -21) (1222580 447 -6) (1336131 2 -47) (1416932 2180 -6) (1553145 2184 -6) (1697258 1889 -4) (1810542 2461 -6)],9930,8576,115.788246269,赢行用行如用行流进了我的心里那么好不忙成一种爱好一局制自我挑战纪录片的价值被严重的病,42,52
2018-05-12-17-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_46_00\capaec46.pcm,-6,12712,12036,105.616483882,[(436368 568 -6) (578686 796 -6) (658168 809 -10) (754646 87 -45) (782710 321 -6) (903018 552 -10) (1039660 295 -15) (1144011 145 -23) (1224017 439 -6) (1335575 2 -48) (1417729 2157 -6) (1554009 2172 -6) (1698158 1911 -6) (1811579 2451 -6) (2009931 7 -48)],10469,8576,122.073227612,行行应行如云行话了我的心里要好好恶王城一种爱好t行使自我挑战纪录片的价值被严重的病,41,52
2018-05-12-17-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_47_00\capaec47.pcm,-5,11987,12036,99.5928880027,[(398427 3 -47) (435600 544 -6) (549507 68 -45) (577824 606 -7) (668530 551 -9) (781890 325 -5) (903205 377 -9) (1039195 264 -11) (1142580 153 -20) (1222487 443 -6) (1417357 2152 -6) (1553052 2167 -6) (1697717 1882 -6) (1810489 2449 -6) (2070386 3 -48)],10082,8576,117.560634328,赢行有行晕请行往流进了我的心里要好好不能成一种爱好一局制自我挑战纪录片的价值被严重低估,43,52
2018-05-12-17-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_48_00\capaec48.pcm,-6,12114,12036,100.648055833,[(435820 545 -7) (550679 6 -48) (577879 492 -7) (668335 563 -9) (781723 345 -6) (902493 449 -9) (983279 0 -49) (1039666 225 -11) (1141152 192 -20) (1222114 614 -6) (1336446 1 -48) (1382285 2 -49) (1417009 2192 -6) (1553402 2175 -6) (1697469 1874 -6) (1810666 2439 -6)],10261,8576,119.647854478,赢行赢行如用行啊啊那我就心里那么好不长城一种爱好一局制自我挑战纪录片的价值被严重低估,42,52
2018-05-12-17-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_49_00\capaec49.pcm,-6,12911,12036,107.269857095,[(436950 530 -6) (550317 47 -48) (578809 594 -6) (670141 554 -11) (756379 2 -48) (768746 629 -6) (904523 483 -9) (1040247 254 -13) (1144193 162 -22) (1223932 577 -6) (1360163 11 -44) (1418218 2161 -6) (1554547 2179 -6) (1698211 1906 -6) (1811774 2459 -6) (2024360 298 -38) (2048762 65 -46)],10579,8576,123.355876866,赢行赢行永云行往哪流进了我的心里让我好不能成一种爱好1t恤是自我挑战纪录片的价值被严重低估,45,52
2018-05-12-17-50-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_50_00\capaec50.pcm,-6,12029,12036,99.9418411432,[(435438 546 -6) (577911 603 -7) (668611 550 -10) (782019 330 -6) (903821 373 -11) (933313 94 -49) (982487 17 -42) (1039671 284 -10) (1143483 148 -24) (1223018 403 -6) (1382136 0 -49) (1415362 2223 -6) (1553530 2184 -6) (1697066 1888 -6) (1810204 2383 -6) (2037826 3 -48) (2091657 0 -49)],10107,8576,117.852145522,赢行用行如用行网址不给我进了我的心里要好好不能成一种爱好日语是自我挑战纪录片的价值被沿经一路,46,52
2018-05-12-17-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_51_00\capaec51.pcm,-6,12572,12036,104.453306746,[(435979 547 -6) (578509 674 -7) (668433 554 -8) (775230 484 -6) (902289 370 -9) (1039224 274 -9) (1066810 18 -46) (1143078 168 -22) (1216978 719 -6) (1335300 109 -44) (1413926 2218 -6) (1553395 2187 -6) (1697515 1855 -6) (1810607 2395 -6)],10187,8576,118.784981343,云行有行如你行那求了我的心你要不要考虑换成一种爱好至于制自我挑战纪录片的价值被沿经一路,43,52
2018-05-12-17-52-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_52_00\capaec52.pcm,-6,14464,12036,120.172814889,[(290936 186 -35) (314575 159 -29) (422027 0 -49) (433347 605 -7) (549623 69 -44) (578685 440 -7) (668870 516 -8) (754246 16 -49) (781973 333 -6) (878522 3 -48) (902335 435 -11) (938054 0 -48) (982564 10 -45) (1039379 235 -9) (1081892 9 -46) (1143176 167 -20) (1222764 414 -6) (1338156 28 -47) (1414762 2243 -6) (1553271 2171 -6) (1697201 1880 -6) (1810643 2484 -6) (2023003 141 -25) (2045344 593 -13) (2089677 1327 -7)],11468,8576,133.722014925,行行有行如用行往我那我的心里让我考虑王成一种爱好一停止自我挑战纪录片的价值被严重低估,42,52
2018-05-12-17-53-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_53_00\capaec53.pcm,-5,13720,12036,113.991359256,[(3716 2 -48) (375155 11 -45) (420562 42 -38) (435639 740 -7) (549352 79 -41) (577597 858 -7) (667958 598 -10) (781817 337 -6) (903080 359 -9) (933520 0 -49) (980586 44 -45) (1004552 43 -37) (1038943 286 -10) (1069843 69 -49) (1142843 396 -22) (1213759 788 -5) (1335371 37 -46) (1417530 2201 -6) (1552954 2501 -6) (1696823 1898 -6) (1810320 2431 -6)],10646,8576,124.137126866,营行用行如用赢那我就心里要跑步王城一种爱好局指自我挑战纪录片的价值被沿经一路,38,52
2018-05-12-17-54-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_54_00\capaec54.pcm,-5,12295,12036,102.1518777,[(11612 245 -44) (48427 20 -44) (173625 21 -47) (398806 4 -47) (436009 526 -6) (550839 4 -48) (578332 568 -7) (669015 543 -9) (782526 328 -5) (903079 351 -10) (1039920 232 -9) (1143390 165 -20) (1222975 588 -6) (1417372 2157 -6) (1553512 2219 -6) (1697771 1874 -6) (1810865 2450 -6)],10139,8576,118.225279851,人行赢行晕如行挂了我的心里那么好不长城一种爱好一局是我讲的纪录片的价值被严重低估,40,52
2018-05-12-17-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_55_00\capaec55.pcm,-5,12102,12036,100.548354935,[(435846 531 -7) (549918 27 -43) (578615 581 -6) (668863 516 -9) (754870 0 -49) (782118 332 -6) (902858 425 -9) (982861 4 -48) (1039853 219 -10) (1143022 168 -20) (1222796 553 -6) (1414872 2226 -5) (1553486 2177 -6) (1697208 1878 -6) (1810696 2465 -6) (2046306 0 -49)],10141,8576,118.248600746,行行赢行如你行广么子了我的心里要跑步当成一种爱好一局是自我挑战纪录片的价值被严重低估,42,52
2018-05-12-17-56-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_56_00\capaec56.pcm,-6,12321,12036,102.367896311,[(422313 0 -49) (436021 552 -7) (550465 48 -46) (577873 476 -7) (668640 560 -9) (777002 436 -6) (903723 349 -10) (933554 9 -48) (983057 0 -49) (1040062 247 -11) (1068358 16 -48) (1141020 197 -18) (1222591 437 -6) (1339272 204 -45) (1413878 2268 -6) (1553295 2187 -6) (1697336 1885 -6) (1810488 2450 -6)],10230,8576,119.286380597,行行一行晕用行往哪流进我的心里要跑步王城一种爱好抑郁质自我挑战纪录片的价值被沿经一路,42,52
2018-05-12-17-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_57_00\capaec57.pcm,-6,12250,12036,101.777999335,[(435929 539 -6) (550088 6 -46) (578248 591 -7) (668860 575 -8) (782415 329 -6) (903400 359 -11) (982315 7 -47) (1039388 268 -10) (1075947 0 -49) (1143331 172 -22) (1219589 665 -6) (1381697 0 -49) (1417331 2166 -6) (1553588 2174 -6) (1697272 1872 -6) (1810737 2448 -6) (2062364 79 -46)],10437,8576,121.700093284,赢行英行如与行往日不了我的心里一慌好不长城一种爱好于是自我挑战纪录片的价值被严重低估,42,52
2018-05-12-17-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_58_00\capaec58.pcm,-6,12466,12036,103.572615487,[(421156 18 -49) (435869 539 -6) (578257 453 -6) (668227 566 -10) (781632 362 -6) (903936 427 -8) (1039864 277 -12) (1143329 158 -23) (1222772 598 -6) (1356856 16 -45) (1417779 2178 -6) (1553264 2195 -6) (1697687 1875 -6) (1810697 2450 -6) (2067141 354 -47)],10284,8576,119.916044776,赢行用行如请行爽的流进了我的心里那么好不忙成一种爱好t停止自我挑战纪录片的价值被严重低估,44,52
2018-05-12-17-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_17_59_00\capaec59.pcm,-6,12054,12036,100.149551346,[(436284 579 -7) (552536 7 -48) (578772 597 -7) (670110 557 -9) (754198 67 -46) (782477 336 -6) (903366 371 -9) (1040084 268 -12) (1073407 3 -49) (1143677 155 -18) (1223268 445 -6) (1351441 6 -48) (1418006 2147 -6) (1553796 2189 -6) (1697969 1876 -6) (1811101 2451 -6)],10064,8576,117.350746269,人行赢行永请行那我的心理让蚊好贵麽成一种爱好进行自我挑战纪录片的价值被严重低估,39,52
2018-05-12-18-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_00_00\capaec60.pcm,-6,12023,12036,99.8919906946,[(436082 587 -6) (550665 9 -47) (578276 490 -7) (669011 575 -9) (782366 337 -6) (904183 336 -10) (982576 18 -43) (1040002 241 -9) (1143882 137 -23) (1223162 598 -6) (1417932 2155 -6) (1553616 2201 -6) (1697839 1889 -7) (1810939 2450 -6)],10314,8576,120.265858209,行行有行如行往日不了我的心你要跑步王城一种爱好一局制自我挑战纪录片的价值被沿经一路,41,52
2018-05-12-18-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_01_00\capaec61.pcm,-6,12283,12036,102.052176803,[(435944 635 -7) (578300 571 -6) (668977 515 -9) (782150 346 -6) (903626 543 -9) (982678 0 -49) (1039647 278 -10) (1077453 57 -49) (1143180 158 -24) (1222492 415 -6) (1336092 0 -49) (1381414 13 -47) (1414140 2223 -6) (1553293 2191 -6) (1697296 1892 -6) (1810801 2446 -6)],10335,8576,120.510727612,赢行有行如人行广告了我的心你要管好更忙成一种爱好t于是自我挑战纪录片的价值被严重低估,42,52
2018-05-12-18-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_02_00\capaec62.pcm,-5,12804,12036,106.380857428,[(435908 613 -7) (549888 18 -46) (578680 639 -6) (669208 562 -10) (755642 81 -47) (782088 332 -6) (903601 388 -9) (982281 4 -48) (1039700 274 -11) (1143259 154 -21) (1222882 597 -6) (1335705 65 -46) (1381483 2 -48) (1417430 2167 -5) (1553537 2200 -6) (1697304 1897 -6) (1810841 2452 -6) (2007222 359 -39)],10296,8576,120.055970149,行行用行如晕行挂我的我的心里要管好不忙成一种爱好一局制自我挑战纪录片的价值被严重低估,42,52
2018-05-12-18-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_03_00\capaec63.pcm,-6,12024,12036,99.9002991027,[(436386 618 -7) (578697 600 -8) (669693 566 -10) (782578 332 -6) (903882 397 -10) (982786 13 -46) (1040297 246 -10) (1144105 156 -21) (1223684 434 -6) (1336373 1 -49) (1417785 2181 -6) (1553921 2167 -6) (1697817 1861 -6) (1811146 2452 -6)],10228,8576,119.263059701,赢行用行如行话怎么组了我的心里让碰好不长城一种爱好迄今为止自我挑战纪录片的价值被严禁你,43,52
2018-05-12-18-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_04_00\capaec64.pcm,-6,12142,12036,100.88069126,[(436174 540 -6) (549606 77 -41) (578328 591 -6) (669130 482 -8) (782380 336 -6) (903283 425 -10) (982477 19 -42) (1039867 226 -10) (1081995 99 -47) (1143980 147 -24) (1223149 519 -6) (1335838 12 -48) (1382054 2 -46) (1418659 2157 -6) (1554153 2179 -6) (1697957 1869 -7) (1810982 2442 -6) (2061181 0 -49) (2072023 20 -48) (2084087 0 -49)],10224,8576,119.21641791,赢明赢行如用行往哪流进了我的心你要黄好不忙成一种爱好我要继续面试自我挑战纪录片的价值被沿经一路,47,52
2018-05-12-18-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_05_00\capaec65.pcm,-6,12239,12036,101.686606846,[(436351 733 -7) (550525 4 -47) (578918 606 -7) (669555 571 -9) (782626 317 -6) (903516 418 -10) (1040074 277 -12) (1144242 153 -22) (1223740 434 -6) (1414651 2240 -6) (1553908 2174 -6) (1697837 1862 -7) (1811288 2450 -6)],10234,8576,119.333022388,赢行有行熊行网怎么进的我的心里老婆好不长城一种爱好于是自我挑战纪录片的价值被严重低估,42,52
2018-05-12-18-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_06_00\capaec66.pcm,-6,12513,12036,103.963110668,[(438019 574 -6) (550409 2 -49) (581491 595 -10) (667579 620 -10) (774762 545 -6) (906282 418 -9) (1041540 298 -22) (1144348 189 -13) (1226464 536 -6) (1417357 2200 -7) (1556646 2214 -6) (1701037 1871 -6) (1813867 2451 -6)],10557,8576,123.099347015,行行银行行熊一行怎么不进了我的心里又划好不养成一种爱好也仅仅是自我挑战纪录片的价值被严重呢你,46,52
2018-05-12-18-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_07_00\capaec67.pcm,-6,12078,12036,100.348953141,[(1894 0 -49) (436475 542 -6) (550192 15 -45) (579135 593 -6) (670562 537 -9) (782001 353 -6) (904328 362 -12) (1039906 279 -13) (1073202 23 -47) (1143786 166 -20) (1221676 525 -6) (1418386 2147 -6) (1554151 2191 -6) (1698442 1886 -6) (1811472 2446 -6) (2097640 13 -47)],10305,8576,120.160914179,赢行用行如有行往哪流进了我的心理让蚊好恶当成一种爱好t行使自我挑战纪录片的价值被眼睛一闭,44,52
2018-05-12-18-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_08_00\capaec68.pcm,-5,12314,12036,102.309737454,[(433087 569 -7) (576192 500 -7) (666601 608 -9) (780335 422 -6) (901690 349 -12) (982197 4 -49) (1037969 272 -11) (1135752 274 -16) (1221087 432 -6) (1335513 64 -46) (1416115 2188 -6) (1551646 2188 -6) (1695756 1892 -5) (1809075 2484 -6) (2142371 68 -39)],10094,8576,117.700559701,赢行有行如云能行你啊那我的心你要跑跑步能成一种爱好橘子自我挑战纪录片的价值被严重低估,42,52
2018-05-12-18-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_09_00\capaec69.pcm,-6,12066,12036,100.249252243,[(397904 14 -48) (434109 591 -7) (550038 54 -45) (577239 453 -7) (609251 142 -45) (667934 560 -10) (781388 336 -6) (901430 375 -10) (982430 8 -47) (1038604 270 -11) (1074567 0 -49) (1142005 158 -21) (1220914 456 -6) (1338568 0 -49) (1417386 2142 -6) (1552979 2162 -6) (1696582 1876 -6) (1809600 2469 -6)],10149,8576,118.341884328,云行用行如用行网了我的心你要么好不王城一种爱好一局制自我挑战纪录片的价值被严重低估,41,52
2018-05-12-18-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_10_00\capaec70.pcm,-6,12323,12036,102.384513127,[(190419 3 -49) (436809 696 -6) (550430 59 -46) (580255 587 -7) (671049 540 -10) (783487 324 -6) (904765 396 -10) (938959 1 -49) (983025 2 -48) (1040229 287 -14) (1070149 0 -49) (1144479 152 -20) (1224066 577 -6) (1418907 2149 -6) (1554566 2208 -6) (1698849 1891 -6) (1812014 2451 -6)],10403,8576,121.30363806,行行影行如你行见了我的心里要把跑步当成一种爱好系行使自我挑战纪录片的价值被严重低估,41,52
2018-05-12-18-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_11_00\capaec71.pcm,-6,12172,12036,101.129943503,[(436375 589 -6) (550327 41 -49) (578982 594 -6) (670529 524 -9) (782793 342 -6) (904274 351 -12) (981859 16 -42) (1039856 279 -13) (1080753 1 -49) (1143928 153 -21) (1223732 457 -6) (1418063 2161 -6) (1554070 2203 -6) (1697973 1897 -6) (1811651 2461 -6) (2041637 103 -41)],10424,8576,121.548507463,赢行赢行如你行我的心里要把跑步养成一种爱我要进行自我挑战纪录片的价值被沿经一路,39,52
2018-05-12-18-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_12_00\capaec72.pcm,-6,12419,12036,103.182120306,[(435525 552 -7) (550044 72 -45) (577669 568 -7) (668247 576 -9) (781542 341 -6) (903042 463 -11) (982988 4 -49) (1039450 237 -10) (1141269 191 -18) (1218233 689 -6) (1413610 2234 -6) (1553105 2161 -6) (1697095 1863 -6) (1809976 2441 -6) (2026504 8 -46) (2088440 19 -47)],10308,8576,120.195895522,云行赢行如人行黄流了我的心你要么好不长城一种爱好t徐志自我挑战纪录片的价值被沿经一路,42,52
2018-05-12-18-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_13_00\capaec73.pcm,-6,12026,12036,99.9169159189,[(436821 639 -6) (550426 10 -45) (578890 487 -8) (669880 568 -8) (782851 334 -6) (904456 340 -9) (982867 7 -47) (1040334 282 -14) (1144028 165 -22) (1223902 435 -7) (1416161 2184 -6) (1554280 2213 -6) (1697998 1900 -7) (1811696 2444 -6) (2046461 6 -47) (2072212 9 -48) (2139619 3 -48)],10328,8576,120.429104478,赢行赢行如行网怎么进的我的心里要跑步王城一种爱好我要继续自我挑战纪录片的价值被严重低估,43,52
2018-05-12-18-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_14_00\capaec74.pcm,-5,12100,12036,100.531738119,[(435296 577 -7) (549746 65 -42) (577906 417 -6) (668285 594 -9) (782013 328 -6) (902386 509 -11) (982842 9 -46) (1039410 241 -10) (1141017 185 -24) (1221228 505 -6) (1417058 2164 -6) (1553056 2173 -6) (1697054 1894 -5) (1810271 2439 -6)],10096,8576,117.723880597,赢行用行有用行我看看了我的心里要跑步当成一种爱好一局制自我挑战纪录片的价值被严重低估,42,52
2018-05-12-18-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_15_00\capaec75.pcm,-6,12379,12036,102.849783981,[(183085 77 -47) (324411 5 -48) (434976 550 -7) (550056 5 -47) (577204 599 -7) (668184 556 -8) (754338 49 -47) (781451 336 -6) (903527 545 -10) (982491 8 -47) (1039332 225 -10) (1139208 230 -22) (1222235 450 -6) (1413991 2228 -6) (1552788 2170 -6) (1697164 1891 -6) (1809888 2455 -6)],10257,8576,119.601212687,云行有行如人行网上不了我的心里要好好顾王城一种爱好自己一直自我挑战纪录片的价值被严重低估,44,52
2018-05-12-18-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_16_00\capaec76.pcm,-6,12745,12036,105.890661349,[(92182 223 -39) (187065 24 -47) (435860 691 -7) (577739 589 -7) (668542 595 -9) (781902 347 -6) (902328 399 -10) (1039990 241 -12) (1080167 0 -49) (1141360 188 -20) (1222386 598 -6) (1351813 7 -47) (1415014 2235 -6) (1552997 2188 -6) (1697296 1889 -6) (1810459 2446 -6) (2055152 0 -49) (2088321 85 -49)],10367,8576,120.88386194,赢行赢行永如你行啊留级了我的心里那么好不长城一种爱好鲫鱼只自我挑战纪录片的价值被严重低估,44,52
2018-05-12-18-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_17_00\capaec77.pcm,-5,12309,12036,102.268195414,[(398567 3 -48) (436750 533 -6) (550329 16 -45) (579282 601 -7) (670553 542 -9) (783290 341 -6) (904031 483 -10) (982080 20 -42) (1040210 250 -13) (1144480 157 -20) (1220212 603 -6) (1340810 37 -47) (1381918 5 -46) (1418199 2182 -6) (1554584 2202 -6) (1698896 1889 -5) (1811718 2445 -6)],10349,8576,120.673973881,行明赢行如你行进了我的心里要把跑步当成一种爱好我要去行使自我挑战纪录片的价值被严峻的,42,52
2018-05-12-18-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_18_00\capaec78.pcm,-6,12082,12036,100.382186773,[(421889 6 -48) (435883 558 -6) (552530 0 -48) (578048 461 -8) (668607 556 -9) (781716 346 -6) (902833 435 -12) (1039768 253 -11) (1143517 145 -23) (1223122 393 -6) (1335527 228 -45) (1417804 2156 -6) (1553259 2187 -6) (1697484 1893 -6) (1810584 2465 -6)],10148,8576,118.330223881,营明有行如有行往流进了我的心里那么好不忙成一种爱好一群妹纸自我挑战纪录片的价值被严重低估,44,52
2018-05-12-18-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_19_00\capaec79.pcm,-6,12367,12036,102.750083084,[(435444 560 -7) (552388 0 -49) (577759 629 -6) (618347 10 -49) (668358 556 -9) (781872 320 -6) (903064 446 -9) (982063 15 -46) (1039408 250 -9) (1070743 15 -46) (1142851 172 -23) (1222626 435 -6) (1416823 2192 -6) (1552883 2169 -6) (1697608 1880 -6) (1810307 2452 -6) (2042480 266 -47)],10217,8576,119.134794776,赢行赢行如用行广个球进了我的心里让碰好不长城一种爱好自己一直自我挑战纪录片的价值被严重低估,45,52
2018-05-12-18-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_18_20_00\capaec80.pcm,-6,12381,12036,102.866400798,[(436719 550 -6) (579041 609 -6) (670120 546 -9) (780174 388 -6) (904005 581 -8) (1040359 263 -13) (1144098 156 -21) (1223806 526 -6) (1357483 25 -47) (1417753 2169 -6) (1554223 2201 -6) (1698201 1890 -6) (1811357 2477 -6)],10505,8576,122.493003731,行行赢行永一行往哪流进了我的心里要跑跑更能成一种爱好系行使自我挑战纪录片的价值被严重低估,44,52
